"","plot","patch","East","North","area","AreaYear1","AreaYear2","AreaChange","AreaMean","dead.","FeedingDamage","Color","posttrt","AreaMean2","coordInc"
"1835",9,"1",401772.945,3285660.694,0.093383842,NA,NA,NA,NA,NA,NA,NA,NA,0.093383842,0
"1836",9,"10",401770.844,3285644.242,0.584964552,0.584964552,0.001884956,-0.583079597,0.293424754,"N",2,4,"Y",0.584964552,0
"1837",9,"100",401794.963,3285639.187,0.00424115,NA,NA,NA,NA,NA,NA,NA,NA,0.00424115,1
"1838",9,"101",401794.607,3285639.729,0.002199115,NA,NA,NA,NA,NA,NA,NA,NA,0.002199115,1
"1839",9,"102",401796.993,3285639.662,2.229745386,2.229745386,3.730641276,1.50089589,2.980193331,"N",1,4,"Y",2.229745386,1
"1840",9,"103",401793.398,3285639.395,0.002748894,0.002748894,0.011309734,0.00856084,0.007029314,"N",1,4,"Y",0.002748894,1
"1841",9,"104",401794.273,3285639.966,0.10249446,0.10249446,0.071628313,-0.030866148,0.087061386,"N",2,4,"Y",0.10249446,1
"1842",9,"105",401792.921,3285640.501,0.006675884,0.006675884,0.003298672,-0.003377212,0.004987278,"N",1,4,"Y",0.006675884,1
"1843",9,"106",401791.324,3285647.335,0.125585166,NA,NA,NA,NA,NA,NA,NA,NA,0.125585166,1
"1844",9,"107",401792.358,3285648.401,0.076340701,0.076340701,0.077597339,0.001256637,0.07696902,"N",1,3,"Y",0.076340701,1
"1845",9,"108",401794.058,3285652.034,0.295309709,0.295309709,0.590540879,0.29523117,0.442925294,"N",2,3,"Y",0.295309709,1
"1846",9,"109",401792.775,3285652.95,0.037384953,NA,NA,NA,NA,NA,NA,NA,NA,0.037384953,1
"1847",9,"11",401772.037,3285644.115,1.302818473,NA,NA,NA,NA,NA,NA,NA,NA,1.302818473,0
"1848",9,"110",401795.48,3285655.583,0.625569637,NA,NA,NA,NA,NA,NA,NA,NA,0.625569637,0
"1849",9,"111",401794.178,3285657.616,0.266407057,NA,NA,NA,NA,NA,NA,NA,NA,0.266407057,0
"1850",9,"112",401794.941,3285658.001,0.269155951,0.269155951,0.083723444,-0.185432506,0.176439697,"N",1,4,"Y",0.269155951,0
"1851",9,"113",401796.571,3285658.377,1.555323983,1.555323983,1.181945696,-0.373378287,1.36863484,"N",1,4,"Y",1.555323983,0
"1852",9,"114",401797.6,3285659.331,0.018692476,0.018692476,0.093305302,0.074612826,0.055998889,"N",1,3,"Y",0.018692476,0
"1853",9,"115",401796.602,3285660.977,1.935221075,1.935221075,1.596714466,-0.338506608,1.76596777,"N",1,4,"Y",1.935221075,0
"1854",9,"116",401799.478,3285662.452,0.025918139,0.025918139,0.101080744,0.075162604,0.063499442,"N",1,4,"Y",0.025918139,0
"1855",9,"117",401800.552,3285662.119,0.354057492,0.354057492,0.349659262,-0.00439823,0.351858377,"N",2,2,"Y",0.354057492,0
"1856",9,"118",401800.843,3285661.189,0.27363272,NA,NA,NA,NA,NA,NA,NA,NA,0.27363272,0
"1857",9,"119",401801.423,3285655.701,0.26954865,0.26954865,0.221011043,-0.048537606,0.245279846,"N",1,3,"Y",0.26954865,0
"1858",9,"12",401772.84,3285643.878,0.017907078,0.017907078,0.001099557,-0.016807521,0.009503318,"N",1,4,"Y",0.017907078,0
"1859",9,"120",401799.892,3285650.749,0.112154858,0.112154858,0.087807515,-0.024347343,0.099981186,"N",1,4,"Y",0.112154858,1
"1860",9,"121",401798.498,3285649.752,0.373849526,0.373849526,0.293738913,-0.080110613,0.333794219,"N",2,4,"Y",0.373849526,1
"1861",9,"122",401798.577,3285648.452,0.138230077,NA,NA,NA,NA,NA,NA,NA,NA,0.138230077,1
"1862",9,"123",401799.857,3285648.515,0.400867223,0.400867223,0.449561909,0.048694686,0.425214566,"N",2,3,"Y",0.400867223,1
"1863",9,"124",401796.593,3285644.482,0.148911492,0.148911492,0.084823002,-0.06408849,0.116867247,"N",1,4,"Y",0.148911492,1
"1864",9,"125",401797.073,3285640.74,0.012566371,NA,NA,NA,NA,NA,NA,NA,NA,0.012566371,1
"1865",9,"126",401798.636,3285640.37,1.629544109,NA,NA,NA,NA,NA,NA,NA,NA,1.629544109,1
"1866",9,"127",401797.65,3285639.828,0.007068583,0.007068583,0.008011061,0.000942478,0.007539822,"N",1,3,"Y",0.007068583,1
"1867",9,"128",401796.937,3285639.311,0.2737898,0.2737898,0.487261021,0.213471221,0.38052541,"N",2,4,"Y",0.2737898,1
"1868",9,"129",401797.504,3285638.628,0.035185838,NA,NA,NA,NA,NA,NA,NA,NA,0.035185838,1
"1869",9,"13",401772.862,3285641.947,0.34211944,NA,NA,NA,NA,NA,NA,NA,NA,0.34211944,0
"1870",9,"130",401797.761,3285637.961,0.357905943,NA,NA,NA,NA,NA,NA,NA,NA,0.357905943,1
"1871",9,"131",401796.976,3285636.161,1.322060728,1.322060728,1.05612491,-0.265935818,1.189092819,"N",1,4,"Y",1.322060728,1
"1872",9,"132",401799.17,3285635.446,3.361818299,3.361818299,3.161227608,-0.200590691,3.261522953,"N",1,4,"Y",3.361818299,1
"1873",9,"133",401796.668,3285633.443,0.040055306,NA,NA,NA,NA,NA,NA,NA,NA,0.040055306,1
"1874",9,"134",401798.224,3285632.42,0.878546386,0.878546386,0.422701292,-0.455845094,0.650623839,"N",1,4,"Y",0.878546386,1
"1875",9,"135",401800.392,3285631.664,3.965946566,NA,NA,NA,NA,NA,NA,NA,NA,3.965946566,1
"1876",9,"136",401801.721,3285629.912,0.884044173,0.884044173,0.916088418,0.032044245,0.900066295,"N",1,4,"Y",0.884044173,1
"1877",9,"137",401800.035,3285627.989,2.245846048,2.245846048,2.276869276,0.031023227,2.261357662,"N",1,4,"Y",2.245846048,1
"1878",9,"138",401803.461,3285628.344,0.306619443,NA,NA,NA,NA,NA,NA,NA,NA,0.306619443,1
"1879",9,"139",401804.995,3285628.915,0.258081836,0.258081836,0.199098434,-0.058983402,0.228590135,"N",1,4,"Y",0.258081836,1
"1880",9,"14",401773.959,3285640.284,1.121548577,NA,NA,NA,NA,NA,NA,NA,NA,1.121548577,0
"1881",9,"140",401806.728,3285627.879,2.737897998,2.737897998,3.676605882,0.938707885,3.20725194,"N",2,3,"Y",2.737897998,1
"1882",9,"141",401805.642,3285626.034,0.008796459,NA,NA,NA,NA,NA,NA,NA,NA,0.008796459,1
"1883",9,"142",401805.069,3285625.569,0.125663706,NA,NA,NA,NA,NA,NA,NA,NA,0.125663706,1
"1884",9,"143",401804.823,3285622.88,0.489460135,NA,NA,NA,NA,NA,NA,NA,NA,0.489460135,0
"1885",9,"144",401801.526,3285616.954,0.233734493,0.233734493,0.030394909,-0.203339585,0.132064701,"N",1,2,"Y",0.233734493,0
"1886",9,"145",401803.475,3285616.885,0.008011061,0.008011061,0.019634954,0.011623893,0.013823008,"N",1,3,"Y",0.008011061,0
"1887",9,"146",401804.211,3285618.724,0.216141575,0.216141575,0.028274334,-0.187867241,0.122207954,"N",1,4,"Y",0.216141575,0
"1888",9,"147",401805.454,3285618.067,0.503047524,0.503047524,0.34211944,-0.160928084,0.422583482,"N",2,3,"Y",0.503047524,0
"1889",9,"148",401805.603,3285615.81,0.204203522,0.204203522,0.130376095,-0.073827427,0.167289809,"N",1,4,"Y",0.204203522,0
"1890",9,"149",401807.492,3285616.264,0.479564119,0.479564119,0.302221213,-0.177342905,0.390892666,"N",1,4,"Y",0.479564119,0
"1891",9,"15",401771.522,3285638.836,0.010602875,NA,NA,NA,NA,NA,NA,NA,NA,0.010602875,0
"1892",9,"150",401807.27,3285618.01,0.476579606,0.476579606,0.381703507,-0.094876098,0.429141556,"N",1,3,"Y",0.476579606,0
"1893",9,"151",401809.931,3285618.385,0.003534292,0.003534292,0.00015708,-0.003377212,0.001845686,"N",4,1,"Y",0.003534292,0
"1894",9,"152",401809.442,3285619.824,6.100344615,6.100344615,5.378249543,-0.722095071,5.739297079,"N",2,2,"Y",6.100344615,0
"1895",9,"153",401810.596,3285622.661,1.408218907,NA,NA,NA,NA,NA,NA,NA,NA,1.408218907,0
"1896",9,"154",401809.289,3285623.89,0.150796447,NA,NA,NA,NA,NA,NA,NA,NA,0.150796447,0
"1897",9,"155",401807.234,3285624.503,0.477207924,0.477207924,0.163362818,-0.313845106,0.320285371,"N",1,3,"Y",0.477207924,1
"1898",9,"156",401809.937,3285626.267,0.499748851,0.499748851,0.099902646,-0.399846205,0.299825749,"N",1,3,"Y",0.499748851,0
"1899",9,"157",401811.133,3285627.607,0.970280891,NA,NA,NA,NA,NA,NA,NA,NA,0.970280891,0
"1900",9,"158",401809.582,3285629.71,0.710942418,0.710942418,0.063224552,-0.647717865,0.387083485,"N",1,3,"Y",0.710942418,1
"1901",9,"159",401808.085,3285630.349,0.369451296,NA,NA,NA,NA,NA,NA,NA,NA,0.369451296,1
"1902",9,"16",401772.21,3285638.272,0.560774289,0.560774289,0.087964594,-0.472809694,0.324369441,"N",1,3,"Y",0.560774289,0
"1903",9,"160",401810.051,3285631.411,0.02144137,NA,NA,NA,NA,NA,NA,NA,NA,0.02144137,0
"1904",9,"161",401808.636,3285632.125,0.113097336,0.113097336,0.059611721,-0.053485615,0.086354528,"N",1,4,"Y",0.113097336,1
"1905",9,"162",401803.071,3285634.322,0.024504423,NA,NA,NA,NA,NA,NA,NA,NA,0.024504423,1
"1906",9,"163",401801.128,3285635.43,0.030159289,0.030159289,0.020420352,-0.009738937,0.025289821,"N",1,4,"Y",0.030159289,1
"1907",9,"164",401801.721,3285636.209,0.226273211,0.226273211,0.027567476,-0.198705735,0.126920343,"N",1,4,"Y",0.226273211,1
"1908",9,"165",401801.86,3285637.482,0.003141593,0.003141593,0.000314159,-0.002827433,0.001727876,"N",1,4,"Y",0.003141593,1
"1909",9,"166",401803.054,3285639.931,0.191951311,0.191951311,0.029373891,-0.16257742,0.110662601,"N",1,4,"Y",0.191951311,1
"1910",9,"167",401802.245,3285640.443,0.067544242,0.067544242,0.024504423,-0.043039819,0.046024332,"N",1,3,"Y",0.067544242,1
"1911",9,"168",401800.595,3285641.933,0.526845088,0.526845088,0.046181412,-0.480663676,0.28651325,"N",1,4,"Y",0.526845088,1
"1912",9,"169",401803.861,3285645.581,0.144199103,0.144199103,0.001884956,-0.142314147,0.073042029,"N",1,3,"Y",0.144199103,1
"1913",9,"17",401774.789,3285637.528,0.494800843,0.494800843,0.065345127,-0.429455716,0.280072985,"N",1,3,"Y",0.494800843,0
"1914",9,"170",401806.33,3285645.572,1.011435755,1.011435755,0.096761054,-0.914674701,0.554098404,"N",1,4,"Y",1.011435755,1
"1915",9,"171",401804.163,3285646.844,0.608840656,NA,NA,NA,NA,NA,NA,NA,NA,0.608840656,1
"1916",9,"172",401802.808,3285647.67,0.577032031,NA,NA,NA,NA,NA,NA,NA,NA,0.577032031,1
"1917",9,"173",401804.203,3285648.574,0.029688051,NA,NA,NA,NA,NA,NA,NA,NA,0.029688051,1
"1918",9,"174",401807.23,3285652.815,0.248342899,NA,NA,NA,NA,NA,NA,NA,NA,0.248342899,1
"1919",9,"175",401805.172,3285657.569,0.006911504,NA,NA,NA,NA,NA,NA,NA,NA,0.006911504,0
"1920",9,"176",401804.031,3285659.617,0.469982261,0.469982261,0.08105309,-0.388929171,0.275517676,"N",2,3,"Y",0.469982261,0
"1921",9,"177",401804.28,3285662.044,0.212528743,0.212528743,0.01727876,-0.195249983,0.114903751,"N",1,4,"Y",0.212528743,0
"1922",9,"178",401805.286,3285662.936,0.059376101,0.059376101,0.018142698,-0.041233404,0.038759399,"N",1,4,"Y",0.059376101,0
"1923",9,"179",401806.942,3285661.511,0.016336282,0.016336282,0.002748894,-0.013587388,0.009542588,"N",1,4,"Y",0.016336282,0
"1924",9,"18",401773.64,3285635.323,1.048585088,1.048585088,0.172473437,-0.876111651,0.610529262,"N",1,3,"Y",1.048585088,0
"1925",9,"180",401808.445,3285657.993,1.284597236,NA,NA,NA,NA,NA,NA,NA,NA,1.284597236,0
"1926",9,"181",401810.541,3285658.623,0.315337363,NA,NA,NA,NA,NA,NA,NA,NA,0.315337363,0
"1927",9,"182",401814.404,3285662.316,0.285884931,NA,NA,NA,NA,NA,NA,NA,NA,0.285884931,0
"1928",9,"183",401814.306,3285663.869,0.140193572,NA,NA,NA,NA,NA,NA,NA,NA,0.140193572,0
"1929",9,"184",401815.948,3285664.434,1.376017582,NA,NA,NA,NA,NA,NA,NA,NA,1.376017582,0
"1930",9,"185",401817.118,3285658.47,0.175615029,NA,NA,NA,NA,NA,NA,NA,NA,0.175615029,0
"1931",9,"186",401814.805,3285652.62,0.682511004,NA,NA,NA,NA,NA,NA,NA,NA,0.682511004,0
"1932",9,"187",401812.228,3285653.343,0.253997766,0.253997766,0.045238934,-0.208758832,0.14961835,"N",1,3,"Y",0.253997766,0
"1933",9,"188",401813.136,3285649.549,3.357734228,3.357734228,0.373221207,-2.984513021,1.865477718,"N",1,4,"Y",3.357734228,0
"1934",9,"189",401810.604,3285650.218,3.919686614,3.919686614,1.411831739,-2.507854876,2.665759176,"N",1,3,"Y",3.919686614,0
"1935",9,"19",401776.068,3285635.45,7.433322378,NA,NA,NA,NA,NA,NA,NA,NA,7.433322378,0
"1936",9,"190",401810.765,3285647.547,0.395840674,0.395840674,0.052778757,-0.343061918,0.224309715,"N",1,4,"Y",0.395840674,0
"1937",9,"191",401812.363,3285644.752,0.082938046,NA,NA,NA,NA,NA,NA,NA,NA,0.082938046,0
"1938",9,"192",401810.302,3285644.019,2.905187806,2.905187806,0.537840662,-2.367347144,1.721514234,"N",1,3,"Y",2.905187806,0
"1939",9,"193",401807.316,3285642.736,0.086001099,0.086001099,0.003926991,-0.082074108,0.044964045,"N",1,3,"Y",0.086001099,1
"1940",9,"194",401808.065,3285638.938,0.308190239,0.308190239,0.124956848,-0.183233392,0.216573544,"N",1,4,"Y",0.308190239,1
"1941",9,"195",401811.676,3285640.095,0.050893801,NA,NA,NA,NA,NA,NA,NA,NA,0.050893801,0
"1942",9,"196",401817.661,3285643.369,0.326568556,0.326568556,0.029688051,-0.296880506,0.178128303,"N",1,4,"Y",0.326568556,0
"1943",9,"197",401813.504,3285638.455,0.254390465,NA,NA,NA,NA,NA,NA,NA,NA,0.254390465,0
"1944",9,"198",401810.013,3285636.77,0.014294247,0.014294247,NA,NA,0.014294247,"Y",NA,NA,"Y",0.014294247,0
"1945",9,"199",401812.1,3285632.68,0.011309734,0.011309734,0.000785398,-0.010524335,0.006047566,"N",1,4,"Y",0.011309734,0
"1946",9,"2",401776.069,3285661.057,0.221168123,NA,NA,NA,NA,NA,NA,NA,NA,0.221168123,0
"1947",9,"20",401778.086,3285636.23,0.191008833,NA,NA,NA,NA,NA,NA,NA,NA,0.191008833,0
"1948",9,"200",401814.218,3285632.57,0.146869457,NA,NA,NA,NA,NA,NA,NA,NA,0.146869457,0
"1949",9,"201",401816.738,3285629.489,0.095033178,0.095033178,0.082938046,-0.012095132,0.088985612,"N",1,4,"Y",0.095033178,0
"1950",9,"202",401818.057,3285620.547,0.761993298,0.761993298,0.376676959,-0.385316339,0.569335129,"N",1,4,"Y",0.761993298,0
"1951",9,"203",401815.864,3285620.636,2.828847105,2.828847105,0.502811904,-2.326035201,1.665829505,"N",1,4,"Y",2.828847105,0
"1952",9,"204",401820.663,3285618.83,0.116396008,0.116396008,0.067858401,-0.048537606,0.092127205,"N",1,4,"Y",0.116396008,0
"1953",9,"205",401818.612,3285617.552,1.71923658,NA,NA,NA,NA,NA,NA,NA,NA,1.71923658,0
"1954",9,"206",401817.073,3285617.805,0.002513274,NA,NA,NA,NA,NA,NA,NA,NA,0.002513274,0
"1955",9,"207",401817.997,3285614.975,0.79521564,0.79521564,0.155194677,-0.640020963,0.475205159,"N",2,3,"Y",0.79521564,0
"1956",9,"208",401814.43,3285637.297,0.014137167,NA,NA,NA,NA,NA,NA,NA,NA,0.014137167,0
"1957",9,"209",401798.256,3285658.486,0.023326325,NA,NA,NA,NA,NA,NA,NA,NA,0.023326325,0
"1958",9,"21",401779.486,3285636.11,0.540511016,NA,NA,NA,NA,NA,NA,NA,NA,0.540511016,0
"1959",9,"210",401798.159,3285614.9,0.045238934,0.045238934,0.000785398,-0.044453536,0.023012166,"N",1,4,"Y",0.045238934,0
"1960",9,"211",401770.682,3285635.098,0.57318358,0.57318358,0.088828532,-0.484355047,0.331006056,"N",1,4,"Y",0.57318358,0
"1961",9,"212",401770.386,3285643.25,0.075398224,0.075398224,NA,NA,0.075398224,"Y",NA,NA,"Y",0.075398224,0
"1962",9,"22",401775.846,3285631.246,1.092645925,1.092645925,0.189987816,-0.902658109,0.64131687,"N",2,4,"Y",1.092645925,0
"1963",9,"23",401774.223,3285631.97,0.28203648,0.28203648,0.055134951,-0.226901529,0.168585716,"N",1,2,"Y",0.28203648,0
"1964",9,"24",401773.536,3285632.118,0.003455752,NA,NA,NA,NA,NA,NA,NA,NA,0.003455752,0
"1965",9,"25",401772.037,3285631.678,0.561088448,0.561088448,0.08136725,-0.479721198,0.321227849,"N",1,3,"Y",0.561088448,0
"1966",9,"26",401771.676,3285630.391,0.276381614,NA,NA,NA,NA,NA,NA,NA,NA,0.276381614,0
"1967",9,"27",401771.798,3285628.946,0.741415866,NA,NA,NA,NA,NA,NA,NA,NA,0.741415866,0
"1968",9,"28",401771.348,3285626.752,0.494015445,0.494015445,0.092519904,-0.401495541,0.293267674,"N",1,4,"Y",0.494015445,0
"1969",9,"29",401775.028,3285629.575,0.361283155,NA,NA,NA,NA,NA,NA,NA,NA,0.361283155,0
"1970",9,"3",401777.374,3285651.858,0.186139365,0.186139365,0.029216812,-0.156922553,0.107678088,"N",1,4,"Y",0.186139365,0
"1971",9,"30",401776.83,3285629.373,0.656592865,NA,NA,NA,NA,NA,NA,NA,NA,0.656592865,0
"1972",9,"31",401774.92,3285626.62,0.152210164,NA,NA,NA,NA,NA,NA,NA,NA,0.152210164,0
"1973",9,"32",401777.477,3285625.725,1.411988818,NA,NA,NA,NA,NA,NA,NA,NA,1.411988818,0
"1974",9,"33",401771.744,3285617.821,0.548522077,NA,NA,NA,NA,NA,NA,NA,NA,0.548522077,0
"1975",9,"34",401778.846,3285619.419,0.103672558,NA,NA,NA,NA,NA,NA,NA,NA,0.103672558,0
"1976",9,"35",401778.95,3285619.529,0.018849556,NA,NA,NA,NA,NA,NA,NA,NA,0.018849556,0
"1977",9,"36",401782.264,3285633.026,0.013823008,NA,NA,NA,NA,NA,NA,NA,NA,0.013823008,1
"1978",9,"37",401784.94,3285634.586,0.416810805,0.416810805,0.057726765,-0.35908404,0.237268785,"N",1,4,"Y",0.416810805,1
"1979",9,"38",401780.959,3285636.089,0.067387162,NA,NA,NA,NA,NA,NA,NA,NA,0.067387162,1
"1980",9,"39",401782.581,3285637.269,0.278973428,NA,NA,NA,NA,NA,NA,NA,NA,0.278973428,1
"1981",9,"4",401777.222,3285650.325,0.262637146,0.262637146,0.055213491,-0.207423655,0.158925318,"N",1,4,"Y",0.262637146,0
"1982",9,"40",401784.168,3285639.166,0.091891585,0.091891585,0.104457956,0.012566371,0.09817477,"N",1,4,"Y",0.091891585,1
"1983",9,"41",401783.701,3285639.727,0.006911504,0.006911504,0.104457956,0.097546452,0.05568473,"N",1,4,"Y",0.006911504,1
"1984",9,"42",401782.712,3285639.179,0.000628319,NA,NA,NA,NA,NA,NA,NA,NA,0.000628319,1
"1985",9,"43",401781.595,3285639.478,0.429377176,0.429377176,0.058433623,-0.370943553,0.2439054,"N",2,3,"Y",0.429377176,1
"1986",9,"44",401780.827,3285641.582,0.571141544,NA,NA,NA,NA,NA,NA,NA,NA,0.571141544,1
"1987",9,"45",401779.286,3285655.229,0.898495499,0.898495499,0.673871624,-0.224623875,0.786183562,"N",1,4,"Y",0.898495499,0
"1988",9,"46",401778.894,3285656.606,0.535013229,0.535013229,0.673871624,0.138858395,0.604442427,"N",1,4,"Y",0.535013229,0
"1989",9,"47",401779.905,3285658.419,0.924492178,0.924492178,0.306619443,-0.617872735,0.615555811,"N",1,4,"Y",0.924492178,0
"1990",9,"48",401783.188,3285659.082,0.003298672,0.003298672,0.001099557,-0.002199115,0.002199115,"N",1,4,"Y",0.003298672,0
"1991",9,"49",401784.351,3285659.743,0.028588493,0.028588493,0.000785398,-0.027803095,0.014686946,"N",1,3,"Y",0.028588493,0
"1992",9,"5",401776.654,3285649.337,0.110269902,NA,NA,NA,NA,NA,NA,NA,NA,0.110269902,0
"1993",9,"50",401786.114,3285657.826,0.067622782,0.067622782,0.013351769,-0.054271013,0.040487275,"N",1,3,"Y",0.067622782,0
"1994",9,"51",401783.54,3285654.142,0.542867211,0.542867211,0.112390477,-0.430476733,0.327628844,"N",1,3,"Y",0.542867211,0
"1995",9,"52",401787.442,3285637.862,0.811787542,0.811787542,0.072099551,-0.73968799,0.441943547,"N",1,4,"Y",0.811787542,1
"1996",9,"53",401788.393,3285636.465,0.075555303,0.075555303,0.022462387,-0.053092916,0.049008845,"N",1,3,"Y",0.075555303,1
"1997",9,"54",401787.542,3285632.134,0.083566365,0.083566365,0.014844025,-0.068722339,0.049205195,"N",1,4,"Y",0.083566365,1
"1998",9,"55",401789.84,3285631.842,0.44492806,0.44492806,0.106028752,-0.338899308,0.275478406,"N",1,3,"Y",0.44492806,1
"1999",9,"56",401790.031,3285630.004,0.30787608,NA,NA,NA,NA,NA,NA,NA,NA,0.30787608,1
"2000",9,"57",401791.31,3285629.788,0.001413717,0.001413717,0.003769911,0.002356194,0.002591814,"N",1,4,"Y",0.001413717,1
"2001",9,"58",401791.96,3285627.772,0.250542014,0.250542014,0.04288274,-0.207659274,0.146712377,"N",1,3,"Y",0.250542014,1
"2002",9,"59",401789.704,3285629.108,0.005654867,NA,NA,NA,NA,NA,NA,NA,NA,0.005654867,1
"2003",9,"6",401776.03,3285647.09,0.535327388,0.535327388,0.091891585,-0.443435803,0.313609487,"N",1,2,"Y",0.535327388,0
"2004",9,"60",401789.727,3285628.353,0.053721234,0.053721234,0.000628319,-0.053092916,0.027174776,"N",1,4,"Y",0.053721234,1
"2005",9,"61",401788.148,3285627.842,0.34211944,0.34211944,0.016022123,-0.326097317,0.179070781,"N",1,4,"Y",0.34211944,1
"2006",9,"62",401787.514,3285629.616,0.250149315,0.250149315,0.036442475,-0.21370684,0.143295895,"N",2,3,"Y",0.250149315,1
"2007",9,"63",401787.835,3285624.531,0.025289821,NA,NA,NA,NA,NA,NA,NA,NA,0.025289821,1
"2008",9,"64",401787.355,3285622.253,0.014844025,NA,NA,NA,NA,NA,NA,NA,NA,0.014844025,0
"2009",9,"65",401786.058,3285622.328,0.009346238,0.009346238,0.000785398,-0.00856084,0.005065818,"N",3,2,"Y",0.009346238,0
"2010",9,"66",401786.272,3285618.84,0.003534292,0.003534292,0.002356194,-0.001178097,0.002945243,"N",3,3,"Y",0.003534292,0
"2011",9,"67",401789.234,3285618.325,0.00863938,NA,NA,NA,NA,NA,NA,NA,NA,0.00863938,0
"2012",9,"68",401788.238,3285615.89,0.001178097,NA,NA,NA,NA,NA,NA,NA,NA,0.001178097,0
"2013",9,"69",401789.079,3285615.179,0.406836249,NA,NA,NA,NA,NA,NA,NA,NA,0.406836249,0
"2014",9,"7",401770.716,3285646.206,0.349659262,NA,NA,NA,NA,NA,NA,NA,NA,0.349659262,0
"2015",9,"70",401789.978,3285613.624,0.364738907,NA,NA,NA,NA,NA,NA,NA,NA,0.364738907,0
"2016",9,"71",401791.122,3285615.147,0.15833627,NA,NA,NA,NA,NA,NA,NA,NA,0.15833627,0
"2017",9,"72",401794.027,3285614.569,0.716283125,NA,NA,NA,NA,NA,NA,NA,NA,0.716283125,0
"2018",9,"73",401793.304,3285616.016,0.43196899,0.43196899,NA,NA,0.43196899,"Y",NA,NA,"Y",0.43196899,0
"2019",9,"74",401795.071,3285616.725,0.038955749,NA,NA,NA,NA,NA,NA,NA,NA,0.038955749,0
"2020",9,"75",401794.259,3285618.031,0.091106187,NA,NA,NA,NA,NA,NA,NA,NA,0.091106187,0
"2021",9,"76",401793.329,3285619.019,0.008168141,0.008168141,0.006911504,-0.001256637,0.007539822,"N",2,3,"Y",0.008168141,0
"2022",9,"77",401792.585,3285619.219,0.46181412,0.46181412,0.041783182,-0.420030938,0.251798651,"N",2,4,"Y",0.46181412,0
"2023",9,"78",401793.603,3285621.452,0.086550878,NA,NA,NA,NA,NA,NA,NA,NA,0.086550878,0
"2024",9,"79",401790.805,3285622.096,0.015943583,NA,NA,NA,NA,NA,NA,NA,NA,0.015943583,0
"2025",9,"8",401769.845,3285645.358,0.314473425,0.314473425,0.033772121,-0.280701304,0.174122773,"N",1,4,"Y",0.314473425,0
"2026",9,"80",401798.188,3285622.026,0.425057486,NA,NA,NA,NA,NA,NA,NA,NA,0.425057486,0
"2027",9,"81",401798.649,3285618.795,1.567968893,NA,NA,NA,NA,NA,NA,NA,NA,1.567968893,0
"2028",9,"82",401797.347,3285616.485,0.407228948,0.407228948,0.051836279,-0.355392669,0.229532613,"N",1,3,"Y",0.407228948,0
"2029",9,"83",401799.517,3285615.3,0.127234502,NA,NA,NA,NA,NA,NA,NA,NA,0.127234502,0
"2030",9,"84",401799.98,3285618.716,0.958264299,0.958264299,0.267035376,-0.691228924,0.612649837,"N",1,3,"Y",0.958264299,0
"2031",9,"85",401801.479,3285622.332,0.331516565,0.331516565,0.080503312,-0.251013253,0.206009938,"N",1,1,"Y",0.331516565,0
"2032",9,"86",401799.385,3285624.048,0.023326325,0.023326325,0.009896017,-0.013430309,0.016611171,"N",1,4,"Y",0.023326325,0
"2033",9,"87",401796.929,3285627.162,0.445791998,NA,NA,NA,NA,NA,NA,NA,NA,0.445791998,1
"2034",9,"88",401795.346,3285628.308,0.069429198,0.069429198,0.007539822,-0.061889375,0.03848451,"N",1,4,"Y",0.069429198,1
"2035",9,"89",401795.358,3285629.018,0.255725642,0.255725642,0.022462387,-0.233263255,0.139094015,"N",1,4,"Y",0.255725642,1
"2036",9,"9",401771.254,3285645.143,0.00439823,NA,NA,NA,NA,NA,NA,NA,NA,0.00439823,0
"2037",9,"90",401797.136,3285629.554,1.566869336,NA,NA,NA,NA,NA,NA,NA,NA,1.566869336,1
"2038",9,"91",401793.166,3285629.831,0.082702427,0.082702427,0.019792034,-0.062910393,0.05124723,"N",1,4,"Y",0.082702427,1
"2039",9,"92",401793.338,3285631.33,0.470139341,0.470139341,0.142942466,-0.327196875,0.306540903,"N",1,4,"Y",0.470139341,1
"2040",9,"93",401798.057,3285635.789,0.061496676,0.061496676,0.198548656,0.13705198,0.130022666,"N",1,4,"Y",0.061496676,1
"2041",9,"94",401796.326,3285635.409,0.003926991,NA,NA,NA,NA,NA,NA,NA,NA,0.003926991,1
"2042",9,"95",401797.438,3285636.295,0.786026482,0.786026482,0.198548656,-0.587477826,0.492287569,"N",1,4,"Y",0.786026482,1
"2043",9,"96",401795.733,3285636.368,0.1796991,NA,NA,NA,NA,NA,NA,NA,NA,0.1796991,1
"2044",9,"97",401794.603,3285635.819,2.427351564,2.427351564,0.372671429,-2.054680135,1.400011496,"N",1,3,"Y",2.427351564,1
"2045",9,"98",401795.369,3285637.842,0.173415914,0.173415914,0.062831853,-0.110584061,0.118123884,"N",1,4,"Y",0.173415914,1
"2046",9,"99",401794.164,3285637.661,0.520718982,0.520718982,0.075398224,-0.445320759,0.298058603,"N",1,4,"Y",0.520718982,1
"2047",10,"1",403377.34,3285722.888,0.196349541,0.196349541,0.258710155,0.062360614,0.227529848,"N",2,2,"Y",0.196349541,0
"2048",10,"10",403373.541,3285681.117,0.425528725,0.425528725,0.225409273,-0.200119452,0.325468999,"N",2,2,"Y",0.425528725,0
"2049",10,"11",403382.006,3285680.009,0.27371126,0.27371126,0.30787608,0.03416482,0.29079367,"N",3,1,"Y",0.27371126,0
