"","Plot","Patch","year","Survey.Date","Cheli.1st.3rd","Cheli.4th.5th","Cheli.adults","Narnia.nymphs","Narnia.adults","Cochineal","Cactoblastis","Melateria","Ants","Spiders","TrtType","TrtHabitat2015","Habitat2014","Habitatlost","PropLost","Habitat2014_start","Nbugs14","TreeScore","vegheight.mean","vegheight.sd","vegheight.CV","SurveyNumber","date","day","patcharea","nnd","bufferarea","bufferfararea","ifm","tbufferfararea","tbufferarea"
"19270","6",232,"2015","4/7/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,7,2015-04-07,"07",0.003141593,2.95001694930376,3.819862506,3.766298351,11.6866865857606,3.769439944,3.823004099
"19271","6",232,"2015","5/5/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",0.003141593,2.95001694930376,3.819862506,3.766298351,11.6866865857606,3.769439944,3.823004099
"19272","6",232,"2015","6/2/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",0.003141593,2.95001694930376,3.819862506,3.766298351,11.6866865857606,3.769439944,3.823004099
"19273","6",232,"2015","6/16/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",0.003141593,2.95001694930376,3.819862506,3.766298351,11.6866865857606,3.769439944,3.823004099
"19274","6",232,"2015","9/23/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",0.003141593,2.95001694930376,3.819862506,3.766298351,11.6866865857606,3.769439944,3.823004099
"19275","6",232,"2015","8/26/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",0.003141593,2.95001694930376,3.819862506,3.766298351,11.6866865857606,3.769439944,3.823004099
"19306","6",238,"2015","8/26/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19307","6",238,"2015","6/2/2015",0,0,0,0,0,1,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19308","6",238,"2015","10/21/2015",0,0,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,21,2015-10-21,"21",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19309","6",238,"2015","10/7/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19310","6",238,"2015","11/4/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,22,2015-11-04,"04",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19311","6",238,"2015","3/24/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,6,2015-03-24,"24",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19312","6",238,"2015","5/19/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19313","6",238,"2015","6/30/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,13,2015-06-30,"30",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19314","6",238,"2015","4/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19315","6",238,"2015","5/5/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19316","6",238,"2015","9/8/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,18,2015-09-08,"08",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19317","6",238,"2015","8/11/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,16,2015-08-11,"11",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19318","6",238,"2015","6/16/2015",0,0,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19319","6",238,"2015","7/28/2015",0,0,1,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,15,2015-07-28,"28",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19320","6",238,"2015","7/14/2015",0,0,1,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,14,2015-07-14,"14",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19321","6",238,"2015","9/23/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19322","6",238,"2015","4/7/2015",0,0,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,7,2015-04-07,"07",0.098803089,3.50672639358981,4.46420316,4.46420316,10.3947896823941,4.563006249,4.563006249
"19344","6",242,"2015","10/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,21,2015-10-21,"21",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19345","6",242,"2015","6/30/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,13,2015-06-30,"30",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19346","6",242,"2015","11/4/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,22,2015-11-04,"04",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19347","6",242,"2015","5/5/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19348","6",242,"2015","9/23/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19349","6",242,"2015","10/7/2015",0,0,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19350","6",242,"2015","9/8/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,18,2015-09-08,"08",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19351","6",242,"2015","7/14/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,14,2015-07-14,"14",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19352","6",242,"2015","5/19/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19353","6",242,"2015","6/2/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19354","6",242,"2015","8/11/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,16,2015-08-11,"11",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19355","6",242,"2015","7/28/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,15,2015-07-28,"28",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19356","6",242,"2015","6/16/2015",0,0,0,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19357","6",242,"2015","4/7/2015",0,0,0,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,7,2015-04-07,"07",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19358","6",242,"2015","8/26/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19359","6",242,"2015","3/24/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,6,2015-03-24,"24",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19360","6",242,"2015","4/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",0.086550878,1.80599944630267,3.527380231,2.369546259,8.626297541049,2.456097137,3.613931109
"19366","6",243,"2015","9/8/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,18,2015-09-08,"08",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19367","6",243,"2015","5/5/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19368","6",243,"2015","7/28/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,15,2015-07-28,"28",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19369","6",243,"2015","7/14/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,14,2015-07-14,"14",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19370","6",243,"2015","6/16/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19371","6",243,"2015","6/30/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,13,2015-06-30,"30",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19372","6",243,"2015","5/19/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19373","6",243,"2015","6/2/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19374","6",243,"2015","4/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19375","6",243,"2015","8/26/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19376","6",243,"2015","3/24/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,6,2015-03-24,"24",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19377","6",243,"2015","10/7/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19378","6",243,"2015","9/23/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19379","6",243,"2015","10/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,21,2015-10-21,"21",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19380","6",243,"2015","4/7/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,7,2015-04-07,"07",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19381","6",243,"2015","11/4/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,22,2015-11-04,"04",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19382","6",243,"2015","8/11/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,16,2015-08-11,"11",0.008168141,1.80599944630267,3.605762968,3.605762968,8.90692387510438,3.613931109,3.613931109
"19393","6",245,"2015","3/24/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,6,2015-03-24,"24",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19394","6",245,"2015","10/21/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,21,2015-10-21,"21",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19395","6",245,"2015","6/30/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,13,2015-06-30,"30",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19396","6",245,"2015","7/14/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,14,2015-07-14,"14",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19397","6",245,"2015","5/5/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19398","6",245,"2015","8/26/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19399","6",245,"2015","9/8/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,18,2015-09-08,"08",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19400","6",245,"2015","5/19/2015",0,0,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19401","6",245,"2015","6/16/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19402","6",245,"2015","6/2/2015",0,0,0,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19403","6",245,"2015","8/11/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,16,2015-08-11,"11",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19404","6",245,"2015","9/23/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19405","6",245,"2015","4/7/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,7,2015-04-07,"07",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19406","6",245,"2015","11/4/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,22,2015-11-04,"04",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19407","6",245,"2015","10/7/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19408","6",245,"2015","4/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19409","6",245,"2015","7/28/2015",0,0,0,0,0,0,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,15,2015-07-28,"28",0.022462387,2.67278917983238,2.311269716,2.311269716,7.6621322314171,2.333732103,2.333732103
"19415","6",246,"2015","4/21/2015",0,0,0,0,0,1,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19416","6",246,"2015","10/7/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19417","6",246,"2015","9/23/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,19,2015-09-23,"23",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19418","6",246,"2015","9/8/2015",0,0,0,0,0,1,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,18,2015-09-08,"08",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19419","6",246,"2015","6/16/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19420","6",246,"2015","8/26/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19421","6",246,"2015","5/5/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,9,2015-05-05,"05",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19422","6",246,"2015","10/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,21,2015-10-21,"21",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19423","6",246,"2015","6/30/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,13,2015-06-30,"30",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19424","6",246,"2015","4/7/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,7,2015-04-07,"07",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19425","6",246,"2015","6/2/2015",0,0,0,0,0,0,0,0,1,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19426","6",246,"2015","7/28/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,15,2015-07-28,"28",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19427","6",246,"2015","5/19/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,10,2015-05-19,"19",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19428","6",246,"2015","8/11/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,16,2015-08-11,"11",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19429","6",246,"2015","7/14/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,14,2015-07-14,"14",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19430","6",246,"2015","11/4/2015",0,0,0,0,0,1,0,0,0,1,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,22,2015-11-04,"04",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19431","6",246,"2015","3/24/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,6,2015-03-24,"24",0.053564155,2.22848199445126,2.140759775,2.140759775,7.32121553568626,2.19432393,2.19432393
"19442","6",248,"2015","3/24/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,6,2015-03-24,"24",0.016257742,2.22848199445126,2.105809556,2.105809556,6.63883369639708,2.122067298,2.122067298
"19443","6",248,"2015","4/21/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,8,2015-04-21,"21",0.016257742,2.22848199445126,2.105809556,2.105809556,6.63883369639708,2.122067298,2.122067298
"19444","6",248,"2015","7/14/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,14,2015-07-14,"14",0.016257742,2.22848199445126,2.105809556,2.105809556,6.63883369639708,2.122067298,2.122067298
"19445","6",248,"2015","6/2/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,11,2015-06-02,"02",0.016257742,2.22848199445126,2.105809556,2.105809556,6.63883369639708,2.122067298,2.122067298
"19446","6",248,"2015","10/7/2015",0,0,0,0,0,1,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,20,2015-10-07,"07",0.016257742,2.22848199445126,2.105809556,2.105809556,6.63883369639708,2.122067298,2.122067298
"19447","6",248,"2015","8/26/2015",0,0,0,0,0,0,0,0,0,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,17,2015-08-26,"26",0.016257742,2.22848199445126,2.105809556,2.105809556,6.63883369639708,2.122067298,2.122067298
"19448","6",248,"2015","6/16/2015",0,0,0,0,0,0,0,0,1,0,"rand ",90,273,183,0.67032967,341,386,2.5,43.60742918,29.66499552,0.680273891,12,2015-06-16,"16",0.016257742,2.22848199445126,2.105809556,2.105809556,6.63883369639708,2.122067298,2.122067298
